Frame: 1: g_rs.camera: 0
Frame: 2: g_rs.camera: 0
[33munity_dummy.cpp[0m[31m (line 87): [0mBefore initialising plamure
[33munity_dummy.cpp[0m[31m (line 90): [0mTrying to register model: ../../assets/Modell_Ruine.bvh
[33mmodel_database.cpp[0m[31m (line 169): [0m0
[33mplamure.cpp[0m[31m (line 1404): [0mBefore initialising plamure
Trying to register new model with id: 0  --: /home/jre/git/plamure/framework/plamure.cpp : 1406 : register_model
[33munity_dummy.cpp[0m[31m (line 93): [0mregistered model with id: 0
1080
Could not retrieve uniform location for uniform: view_projection
[33munity_dummy.cpp[0m[31m (line 103): [0mAfter Init
[33munity_dummy.cpp[0m[31m (line 114): [0mAfter Register Uniform
Creating gpu_context
lamure: context 0 render budget (MB): 1024(32388 nodes)
node size:  33152
lamure: context 0 upload budget (MB): 1024
Render buf size is 1023 MB 
Render buf size is 1023 MB 
Render buf size is 1023 MB 
GL 0.006144 ms
Loaded camera view 'plamure_camera_Modell_Ruine_1'.
Frame: 3: g_rs.camera: 0x62e969ebc2c0
GL 0.001024 ms
Frame: 4: g_rs.camera: 0x62e969ebc2c0
GL 0.001024 ms
Frame: 5: g_rs.camera: 0x62e969ebc2c0
GL 0.001024 ms
Frame: 6: g_rs.camera: 0x62e969ebc2c0
GL 0.001024 ms
Frame: 7: g_rs.camera: 0x62e969ebc2c0
GL 235.357 ms
Frame: 8: g_rs.camera: 0x62e969ebc2c0
GL 0.021504 ms
Frame: 9: g_rs.camera: 0x62e969ebc2c0
GL 0.021504 ms
GL 93.1604 ms
GL 0.028672 ms
GL 0.026624 ms
GL 0.03072 ms
GL 0.028672 ms
GL 0.03072 ms
GL 0.028672 ms
GL 0.028672 ms
GL 0.034816 ms
GL 0.032768 ms
GL 0.031744 ms
GL 0.032768 ms
GL 0.04096 ms
GL 0.038912 ms
GL 0.039936 ms
GL 0.039936 ms
GL 0.039936 ms
GL 0.038912 ms
GL 0.038912 ms
GL 0.038912 ms
GL 0.038912 ms
GL 0.050176 ms
GL 0.047104 ms
GL 0.048128 ms
GL 0.047104 ms
GL 0.047104 ms
GL 0.048128 ms
GL 0.048128 ms
GL 0.048128 ms
GL 0.047104 ms
GL 0.048128 ms
GL 0.047104 ms
GL 0.059392 ms
GL 0.055296 ms
GL 0.05632 ms
GL 0.055296 ms
GL 0.05632 ms
GL 0.055296 ms
GL 0.055296 ms
GL 0.055296 ms
GL 0.05632 ms
GL 0.055296 ms
GL 0.055296 ms
GL 0.055296 ms
GL 0.05632 ms
GL 0.055296 ms
GL 0.05632 ms
GL 0.05632 ms
GL 0.05632 ms
GL 0.07168 ms
GL 0.068608 ms
GL 0.069632 ms
GL 0.068608 ms
GL 0.069632 ms
GL 0.068608 ms
GL 0.068608 ms
GL 0.069632 ms
GL 0.068608 ms
GL 0.069632 ms
GL 0.068608 ms
GL 0.069632 ms
GL 0.069632 ms
GL 0.069632 ms
GL 0.069632 ms
GL 0.069632 ms
GL 0.069632 ms
GL 0.069632 ms
GL 0.069632 ms
GL 0.069632 ms
GL 0.069632 ms
GL 0.068608 ms
GL 0.068608 ms
GL 0.069632 ms
GL 0.069632 ms
GL 0.069632 ms
GL 0.068608 ms
GL 0.068608 ms
GL 0.068608 ms
GL 0.069632 ms
GL 0.069632 ms
GL 0.069632 ms
GL 0.068608 ms
GL 0.069632 ms
GL 0.103424 ms
GL 0.099328 ms
GL 0.100352 ms
GL 0.099328 ms
GL 0.100352 ms
GL 0.099328 ms
GL 0.101376 ms
GL 0.100352 ms
GL 0.099328 ms
GL 0.100352 ms
GL 0.100352 ms
GL 0.099328 ms
GL 0.100352 ms
GL 0.100352 ms
GL 0.100352 ms
GL 0.100352 ms
GL 0.100352 ms
GL 0.100352 ms
GL 0.100352 ms
GL 0.101376 ms
GL 0.100352 ms
GL 0.100352 ms
GL 0.09216 ms
GL 0.09216 ms
GL 0.091136 ms
GL 0.091136 ms
GL 0.091136 ms
GL 0.091136 ms
GL 0.091136 ms
GL 0.090112 ms
GL 0.091136 ms
GL 0.141312 ms
GL 0.139264 ms
GL 0.13824 ms
GL 0.139264 ms
GL 0.139264 ms
GL 0.13824 ms
GL 0.13824 ms
GL 0.139264 ms
GL 0.139264 ms
GL 0.139264 ms
GL 0.13824 ms
GL 0.13824 ms
GL 0.13824 ms
GL 0.140288 ms
GL 0.13824 ms
GL 0.13824 ms
GL 0.137216 ms
GL 0.13824 ms
GL 0.139264 ms
GL 0.13824 ms
GL 0.140288 ms
GL 0.13824 ms
GL 0.140288 ms
GL 0.139264 ms
GL 0.13824 ms
GL 0.13824 ms
GL 0.139264 ms
GL 0.13824 ms
GL 0.139264 ms
GL 0.139264 ms
GL 0.140288 ms
GL 0.139264 ms
GL 0.13824 ms
GL 0.13824 ms
GL 0.13824 ms
GL 0.139264 ms
GL 0.139264 ms
GL 0.13824 ms
GL 0.139264 ms
GL 0.13824 ms
GL 0.139264 ms
GL 0.139264 ms
GL 0.13824 ms
GL 0.13824 ms
GL 0.139264 ms
GL 0.13824 ms
GL 0.139264 ms
GL 0.139264 ms
GL 0.234496 ms
GL 0.232448 ms
GL 0.2304 ms
GL 0.232448 ms
GL 0.231424 ms
GL 0.2304 ms
GL 0.232448 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.232448 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.232448 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.232448 ms
GL 0.231424 ms
GL 0.232448 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.232448 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.232448 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.2304 ms
GL 0.231424 ms
GL 0.232448 ms
GL 0.231424 ms
GL 0.2304 ms
GL 0.231424 ms
GL 0.2304 ms
GL 0.232448 ms
GL 0.231424 ms
GL 0.232448 ms
GL 0.2304 ms
GL 0.2304 ms
GL 0.231424 ms
GL 0.2304 ms
GL 0.232448 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.232448 ms
GL 0.2304 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.233472 ms
GL 0.231424 ms
GL 0.2304 ms
GL 0.231424 ms
GL 0.232448 ms
GL 0.2304 ms
GL 0.232448 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.2304 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.232448 ms
GL 0.231424 ms
GL 0.2304 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.2304 ms
GL 0.232448 ms
GL 0.2304 ms
GL 0.231424 ms
GL 0.232448 ms
GL 0.231424 ms
GL 0.232448 ms
GL 0.231424 ms
GL 0.232448 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.232448 ms
GL 0.231424 ms
GL 0.232448 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.232448 ms
GL 0.2304 ms
GL 0.232448 ms
GL 0.232448 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.232448 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.232448 ms
GL 0.232448 ms
GL 0.231424 ms
GL 0.2304 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.232448 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.2304 ms
GL 0.231424 ms
GL 0.2304 ms
GL 0.231424 ms
GL 0.232448 ms
GL 0.232448 ms
GL 0.232448 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.232448 ms
GL 0.231424 ms
GL 0.232448 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.2304 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.2304 ms
GL 0.231424 ms
GL 0.232448 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.229376 ms
GL 0.2304 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.232448 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.2304 ms
GL 0.232448 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.232448 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.2304 ms
GL 0.232448 ms
GL 0.2304 ms
GL 0.231424 ms
GL 0.232448 ms
GL 0.232448 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.232448 ms
GL 0.2304 ms
GL 0.232448 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.2304 ms
GL 0.231424 ms
GL 0.232448 ms
GL 0.231424 ms
GL 0.2304 ms
GL 0.232448 ms
GL 0.2304 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.2304 ms
GL 0.232448 ms
GL 0.231424 ms
GL 0.2304 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.232448 ms
GL 0.232448 ms
GL 0.232448 ms
GL 0.232448 ms
GL 0.232448 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.232448 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.232448 ms
GL 0.2304 ms
GL 0.232448 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.2304 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.232448 ms
GL 0.231424 ms
GL 0.2304 ms
GL 0.2304 ms
GL 0.231424 ms
GL 0.232448 ms
GL 0.232448 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.232448 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.231424 ms
GL 0.2304 ms
GL 0.232448 ms
GL 0.232448 ms
GL 0.233472 ms
