Frame: 1: g_rs.camera: 0
Frame: 2: g_rs.camera: 0
[33munity_dummy.cpp[0m[31m (line 87): [0mBefore initialising plamure
[33munity_dummy.cpp[0m[31m (line 90): [0mTrying to register model: ../../assets/Schulgebaeude.bvh
[33mmodel_database.cpp[0m[31m (line 169): [0m0
[33mplamure.cpp[0m[31m (line 1404): [0mBefore initialising plamure
Trying to register new model with id: 0  --: /home/jre/git/plamure/framework/plamure.cpp : 1406 : register_model
[33munity_dummy.cpp[0m[31m (line 93): [0mregistered model with id: 0
1440
Could not retrieve uniform location for uniform: view_projection
[33munity_dummy.cpp[0m[31m (line 103): [0mAfter Init
[33munity_dummy.cpp[0m[31m (line 114): [0mAfter Register Uniform
Creating gpu_context
lamure: context 0 render budget (MB): 1024(42420 nodes)
node size:  25312
lamure: context 0 upload budget (MB): 1024
Render buf size is 1023 MB 
Render buf size is 1023 MB 
Render buf size is 1023 MB 
GL 0.009216 ms
No camera view plamure_camera_Schulgebaeude_1 found, won't load.
Frame: 3: g_rs.camera: 0x63a641caddd0
GL 0 ms
Frame: 4: g_rs.camera: 0x63a641caddd0
GL 0.001024 ms
Frame: 5: g_rs.camera: 0x63a641caddd0
GL 0 ms
Frame: 6: g_rs.camera: 0x63a641caddd0
GL 0.001024 ms
Frame: 7: g_rs.camera: 0x63a641caddd0
GL 250.492 ms
Frame: 8: g_rs.camera: 0x63a641caddd0
GL 0.449536 ms
Frame: 9: g_rs.camera: 0x63a641caddd0
GL 158.748 ms
GL 0.26624 ms
GL 0.26112 ms
GL 0.34304 ms
GL 0.338944 ms
GL 0.436224 ms
GL 0.431104 ms
GL 0.555008 ms
GL 0.549888 ms
GL 0.550912 ms
GL 0.549888 ms
GL 0.658432 ms
GL 0.652288 ms
GL 0.654336 ms
GL 0.652288 ms
GL 0.651264 ms
GL 0.831488 ms
GL 0.822272 ms
GL 0.8192 ms
GL 0.820224 ms
GL 0.821248 ms
GL 1.00352 ms
GL 1.00147 ms
GL 0.999424 ms
GL 1.0025 ms
GL 1.00045 ms
GL 0.997376 ms
GL 0.9984 ms
GL 1.09875 ms
GL 1.09363 ms
GL 1.09261 ms
GL 1.09466 ms
GL 1.09568 ms
GL 1.09261 ms
GL 1.09261 ms
GL 1.09056 ms
GL 1.09261 ms
GL 1.09363 ms
GL 1.27283 ms
GL 1.26566 ms
GL 1.26566 ms
GL 1.26566 ms
GL 1.26669 ms
GL 1.26669 ms
GL 1.26566 ms
GL 1.26566 ms
GL 1.26566 ms
GL 1.26566 ms
GL 1.26771 ms
GL 1.26669 ms
GL 1.26669 ms
GL 1.26874 ms
GL 1.26669 ms
GL 1.26771 ms
GL 1.26874 ms
GL 1.65376 ms
GL 1.64454 ms
GL 1.64659 ms
GL 1.64454 ms
GL 1.64454 ms
GL 1.64454 ms
GL 1.64454 ms
GL 1.64557 ms
GL 1.64454 ms
GL 1.64454 ms
GL 1.64352 ms
GL 1.64762 ms
GL 1.64454 ms
GL 1.64352 ms
GL 1.64557 ms
GL 1.64454 ms
GL 1.6425 ms
GL 1.64454 ms
GL 1.64352 ms
GL 1.64659 ms
GL 1.64659 ms
GL 1.64659 ms
GL 1.64352 ms
GL 1.64557 ms
GL 1.64454 ms
GL 1.64762 ms
GL 1.64454 ms
GL 2.34496 ms
GL 2.33677 ms
GL 2.33779 ms
GL 2.33574 ms
GL 2.34086 ms
GL 2.34086 ms
GL 2.33984 ms
GL 2.33779 ms
GL 2.33779 ms
GL 2.33677 ms
GL 2.33677 ms
GL 2.33779 ms
GL 2.33677 ms
GL 2.33677 ms
GL 2.32243 ms
GL 2.23027 ms
GL 2.2313 ms
GL 2.22822 ms
GL 2.23027 ms
GL 2.23027 ms
GL 2.22822 ms
GL 2.23027 ms
GL 2.22822 ms
GL 2.23232 ms
GL 2.22925 ms
GL 2.23539 ms
GL 2.24768 ms
GL 2.24563 ms
GL 2.24563 ms
GL 2.24563 ms
GL 2.24666 ms
GL 2.24768 ms
GL 2.24358 ms
GL 2.24563 ms
GL 2.24154 ms
GL 2.24461 ms
GL 2.24563 ms
GL 2.24358 ms
GL 3.33312 ms
GL 3.32595 ms
GL 3.32902 ms
GL 3.33926 ms
GL 3.32493 ms
GL 3.32493 ms
GL 3.32288 ms
GL 3.32493 ms
GL 3.3239 ms
GL 3.32083 ms
GL 3.32698 ms
GL 3.31981 ms
GL 3.32288 ms
GL 3.32595 ms
GL 3.32493 ms
GL 3.32493 ms
GL 4.3561 ms
GL 4.32742 ms
GL 4.34893 ms
GL 4.35098 ms
GL 4.352 ms
GL 4.34278 ms
GL 4.60186 ms
GL 4.57933 ms
GL 4.57523 ms
GL 4.58035 ms
GL 4.57114 ms
GL 4.57626 ms
GL 4.57421 ms
GL 4.59264 ms
GL 4.59162 ms
GL 4.58957 ms
GL 4.58547 ms
GL 4.58957 ms
GL 4.58854 ms
GL 4.5865 ms
GL 4.59674 ms
GL 4.58752 ms
GL 4.58445 ms
GL 4.58854 ms
GL 4.58547 ms
GL 4.59366 ms
GL 4.59059 ms
GL 4.58752 ms
GL 4.58752 ms
GL 4.58854 ms
GL 4.58957 ms
GL 4.58445 ms
GL 4.59059 ms
GL 4.5824 ms
GL 4.5824 ms
GL 4.59469 ms
GL 4.59264 ms
GL 4.59264 ms
GL 4.59059 ms
GL 4.58547 ms
GL 4.58752 ms
GL 4.5824 ms
GL 4.58752 ms
GL 4.58342 ms
GL 4.57933 ms
GL 4.58547 ms
GL 4.58445 ms
GL 4.58547 ms
GL 4.58342 ms
GL 4.58752 ms
GL 4.58547 ms
GL 4.58752 ms
GL 4.58752 ms
GL 4.5824 ms
GL 4.58547 ms
GL 4.59366 ms
GL 4.5865 ms
GL 4.58752 ms
GL 4.58854 ms
GL 4.58752 ms
GL 4.57933 ms
GL 4.58752 ms
GL 4.5824 ms
GL 4.58957 ms
GL 4.58854 ms
GL 4.58752 ms
GL 4.59059 ms
GL 4.58854 ms
GL 4.58547 ms
GL 4.58445 ms
GL 4.59264 ms
GL 4.58752 ms
GL 4.58854 ms
GL 4.5865 ms
GL 4.58342 ms
GL 4.5865 ms
GL 4.58854 ms
GL 4.58854 ms
GL 4.58445 ms
GL 4.58547 ms
GL 4.58445 ms
GL 4.5865 ms
GL 4.58752 ms
GL 4.58342 ms
GL 4.5865 ms
GL 4.5865 ms
GL 4.59571 ms
GL 4.58957 ms
GL 4.58445 ms
GL 4.58854 ms
GL 4.58547 ms
GL 4.58752 ms
GL 4.58547 ms
GL 4.58342 ms
GL 4.5824 ms
GL 4.58445 ms
GL 4.58752 ms
GL 4.58547 ms
GL 4.58035 ms
GL 4.59264 ms
GL 4.58342 ms
GL 4.5865 ms
GL 4.58547 ms
GL 4.59366 ms
GL 4.59162 ms
GL 4.58957 ms
GL 4.58957 ms
GL 4.58035 ms
GL 4.59162 ms
GL 4.59264 ms
GL 4.58547 ms
GL 4.58854 ms
GL 4.58957 ms
GL 4.58547 ms
GL 4.58752 ms
GL 4.5865 ms
GL 4.59162 ms
GL 4.57626 ms
GL 4.5865 ms
GL 4.58854 ms
GL 4.59469 ms
GL 4.58342 ms
GL 4.58854 ms
GL 4.5865 ms
GL 4.58957 ms
GL 4.58957 ms
GL 4.58547 ms
GL 4.57933 ms
GL 4.5865 ms
GL 4.58547 ms
GL 4.5865 ms
GL 4.59162 ms
GL 4.58854 ms
GL 4.58854 ms
GL 4.5865 ms
GL 4.58445 ms
GL 4.5865 ms
GL 4.58547 ms
GL 4.59366 ms
GL 4.58138 ms
GL 4.58547 ms
GL 4.58547 ms
GL 4.59059 ms
GL 4.58854 ms
GL 4.5865 ms
GL 4.59571 ms
GL 4.58547 ms
GL 4.59162 ms
GL 4.58854 ms
GL 4.57728 ms
GL 4.58957 ms
GL 4.58752 ms
GL 4.58752 ms
GL 4.58854 ms
GL 4.58854 ms
GL 4.57933 ms
GL 4.58957 ms
GL 4.59366 ms
GL 4.5865 ms
GL 4.5865 ms
GL 4.59059 ms
GL 4.5865 ms
GL 4.58138 ms
GL 4.59059 ms
GL 4.58547 ms
GL 4.58547 ms
GL 4.59264 ms
GL 4.58342 ms
GL 4.58752 ms
GL 4.58854 ms
GL 4.58752 ms
GL 4.58854 ms
GL 4.5865 ms
GL 4.58957 ms
GL 4.58138 ms
GL 4.5824 ms
GL 4.59059 ms
GL 4.58957 ms
GL 4.58342 ms
GL 4.58854 ms
GL 4.91008 ms
GL 4.58035 ms
GL 4.58445 ms
GL 4.58138 ms
GL 4.58752 ms
GL 4.5824 ms
GL 4.58342 ms
GL 4.58752 ms
GL 4.58342 ms
GL 4.59162 ms
GL 4.59469 ms
GL 4.58854 ms
GL 4.5824 ms
GL 4.59264 ms
GL 4.5865 ms
GL 4.57933 ms
GL 4.58752 ms
GL 4.58957 ms
GL 4.59366 ms
GL 4.58854 ms
GL 4.58547 ms
GL 4.59059 ms
GL 4.5824 ms
GL 4.5865 ms
GL 4.58752 ms
GL 4.58957 ms
GL 4.58547 ms
GL 4.58854 ms
GL 4.58854 ms
GL 4.58854 ms
GL 4.58957 ms
GL 4.5824 ms
GL 4.59264 ms
GL 4.59674 ms
GL 4.59059 ms
GL 4.59059 ms
GL 4.58445 ms
GL 4.58547 ms
GL 4.59264 ms
GL 4.5865 ms
GL 4.58854 ms
GL 4.58854 ms
GL 4.58854 ms
GL 4.58957 ms
GL 4.58752 ms
GL 4.59162 ms
GL 4.58752 ms
GL 4.5865 ms
GL 4.59366 ms
GL 4.59162 ms
GL 4.59059 ms
GL 4.58752 ms
GL 4.58854 ms
GL 4.5824 ms
GL 4.58854 ms
GL 4.5865 ms
GL 4.58957 ms
GL 4.58342 ms
GL 4.5865 ms
GL 4.5865 ms
GL 4.58342 ms
GL 4.59059 ms
GL 4.59059 ms
GL 4.58547 ms
GL 4.58342 ms
GL 4.58752 ms
GL 4.58752 ms
GL 4.58445 ms
GL 4.58752 ms
GL 4.59264 ms
GL 4.58957 ms
GL 4.58445 ms
GL 4.58957 ms
GL 4.59162 ms
GL 4.59366 ms
GL 4.58445 ms
GL 4.5824 ms
GL 4.58547 ms
GL 4.58854 ms
GL 4.5865 ms
GL 4.58752 ms
GL 4.58752 ms
GL 4.58854 ms
GL 4.58752 ms
GL 4.58957 ms
GL 4.58445 ms
GL 4.58957 ms
GL 4.59264 ms
GL 4.58342 ms
GL 4.58342 ms
GL 4.5865 ms
GL 4.58854 ms
GL 4.58547 ms
GL 4.58957 ms
GL 4.59878 ms
GL 4.59059 ms
GL 4.58957 ms
GL 4.58445 ms
