Frame: 1: g_rs.camera: 0
Frame: 2: g_rs.camera: 0
[33munity_dummy.cpp[0m[31m (line 87): [0mBefore initialising plamure
[33munity_dummy.cpp[0m[31m (line 90): [0mTrying to register model: ../../assets/Schulgebaeude.bvh
[33mmodel_database.cpp[0m[31m (line 169): [0m0
[33mplamure.cpp[0m[31m (line 1404): [0mBefore initialising plamure
Trying to register new model with id: 0  --: /home/jre/git/plamure/framework/plamure.cpp : 1406 : register_model
[33munity_dummy.cpp[0m[31m (line 93): [0mregistered model with id: 0
1080
Could not retrieve uniform location for uniform: view_projection
[33munity_dummy.cpp[0m[31m (line 103): [0mAfter Init
[33munity_dummy.cpp[0m[31m (line 114): [0mAfter Register Uniform
Creating gpu_context
lamure: context 0 render budget (MB): 1024(42420 nodes)
node size:  25312
lamure: context 0 upload budget (MB): 1024
Render buf size is 1023 MB 
Render buf size is 1023 MB 
Render buf size is 1023 MB 
GL 0.009216 ms
No camera view plamure_camera_Schulgebaeude_1 found, won't load.
Frame: 3: g_rs.camera: 0x5805073427e0
GL 0.001024 ms
Frame: 4: g_rs.camera: 0x5805073427e0
GL 0.001024 ms
Frame: 5: g_rs.camera: 0x5805073427e0
GL 249.639 ms
Frame: 6: g_rs.camera: 0x5805073427e0
GL 0.59904 ms
Frame: 7: g_rs.camera: 0x5805073427e0
GL 114.274 ms
Frame: 8: g_rs.camera: 0x5805073427e0
GL 0.1792 ms
Frame: 9: g_rs.camera: 0x5805073427e0
GL 0.17408 ms
GL 0.228352 ms
GL 0.223232 ms
GL 0.29696 ms
GL 0.29184 ms
GL 0.29184 ms
GL 0.39424 ms
GL 0.395264 ms
GL 0.395264 ms
GL 0.395264 ms
GL 0.395264 ms
GL 0.467968 ms
GL 0.463872 ms
GL 0.463872 ms
GL 0.463872 ms
GL 0.462848 ms
GL 0.462848 ms
GL 0.463872 ms
GL 0.463872 ms
GL 0.463872 ms
GL 0.570368 ms
GL 0.566272 ms
GL 0.566272 ms
GL 0.565248 ms
GL 0.565248 ms
GL 0.565248 ms
GL 0.566272 ms
GL 0.566272 ms
GL 0.566272 ms
GL 0.566272 ms
GL 0.565248 ms
GL 0.566272 ms
GL 0.565248 ms
GL 0.565248 ms
GL 0.565248 ms
GL 0.566272 ms
GL 0.566272 ms
GL 0.646144 ms
GL 0.643072 ms
GL 0.643072 ms
GL 0.64512 ms
GL 0.638976 ms
GL 0.642048 ms
GL 0.644096 ms
GL 0.643072 ms
GL 0.73216 ms
GL 0.729088 ms
GL 0.72704 ms
GL 0.728064 ms
GL 0.728064 ms
GL 0.726016 ms
GL 0.726016 ms
GL 0.728064 ms
GL 0.72704 ms
GL 0.728064 ms
GL 0.726016 ms
GL 0.726016 ms
GL 0.72704 ms
GL 0.728064 ms
GL 0.728064 ms
GL 0.927744 ms
GL 0.923648 ms
GL 0.9216 ms
GL 0.922624 ms
GL 0.9216 ms
GL 0.923648 ms
GL 0.92672 ms
GL 0.922624 ms
GL 0.922624 ms
GL 0.9216 ms
GL 0.922624 ms
GL 0.922624 ms
GL 0.922624 ms
GL 0.9216 ms
GL 0.923648 ms
GL 0.923648 ms
GL 0.922624 ms
GL 0.922624 ms
GL 0.923648 ms
GL 0.922624 ms
GL 0.923648 ms
GL 0.922624 ms
GL 0.922624 ms
GL 0.922624 ms
GL 0.922624 ms
GL 0.923648 ms
GL 0.923648 ms
GL 0.9216 ms
GL 0.923648 ms
GL 0.924672 ms
GL 0.923648 ms
GL 1.3056 ms
GL 1.30253 ms
GL 1.29638 ms
GL 1.30048 ms
GL 1.29741 ms
GL 1.30253 ms
GL 1.30355 ms
GL 1.30253 ms
GL 1.30458 ms
GL 1.29843 ms
GL 1.29946 ms
GL 1.24006 ms
GL 1.1817 ms
GL 1.18374 ms
GL 1.17862 ms
GL 1.18272 ms
GL 1.18272 ms
GL 1.18272 ms
GL 1.18272 ms
GL 1.18374 ms
GL 1.18477 ms
GL 1.18272 ms
GL 1.18374 ms
GL 1.18067 ms
GL 1.18682 ms
GL 1.18272 ms
GL 1.18374 ms
GL 1.18374 ms
GL 1.18374 ms
GL 1.1817 ms
GL 1.18579 ms
GL 1.18272 ms
GL 1.18272 ms
GL 1.1817 ms
GL 1.18272 ms
GL 1.18374 ms
GL 1.1817 ms
GL 1.18272 ms
GL 1.18682 ms
GL 1.18272 ms
GL 1.18067 ms
GL 1.18272 ms
GL 1.1817 ms
GL 1.18272 ms
GL 1.1817 ms
GL 1.18374 ms
GL 1.1817 ms
GL 1.18682 ms
GL 1.19194 ms
GL 1.18886 ms
GL 1.7664 ms
GL 1.76333 ms
GL 1.76538 ms
GL 1.76128 ms
GL 1.76435 ms
GL 1.76538 ms
GL 1.76026 ms
GL 1.76128 ms
GL 1.7623 ms
GL 1.76128 ms
GL 1.76128 ms
GL 1.76333 ms
GL 1.76333 ms
GL 1.7623 ms
GL 1.75821 ms
GL 1.75923 ms
GL 1.76435 ms
GL 1.7664 ms
GL 1.75923 ms
GL 1.76026 ms
GL 1.7623 ms
GL 1.7623 ms
GL 1.76128 ms
GL 1.7623 ms
GL 1.76538 ms
GL 1.76845 ms
GL 2.35622 ms
GL 2.35827 ms
GL 2.35418 ms
GL 2.5559 ms
GL 2.55181 ms
GL 2.55078 ms
GL 2.54976 ms
GL 2.55283 ms
GL 2.54874 ms
GL 2.54771 ms
GL 2.54874 ms
GL 2.54566 ms
GL 2.54464 ms
GL 2.55283 ms
GL 2.55181 ms
GL 2.54874 ms
GL 2.54976 ms
GL 2.54976 ms
GL 2.54669 ms
GL 2.54566 ms
GL 2.55078 ms
GL 2.54464 ms
GL 2.54669 ms
GL 2.54566 ms
GL 2.54976 ms
GL 2.55283 ms
GL 2.54464 ms
GL 2.54669 ms
GL 2.54566 ms
GL 2.54874 ms
GL 2.54771 ms
GL 2.54566 ms
GL 2.54566 ms
GL 2.54976 ms
GL 2.54669 ms
GL 2.54771 ms
GL 2.55283 ms
GL 2.54771 ms
GL 2.54771 ms
GL 2.54976 ms
GL 2.54874 ms
GL 2.54362 ms
GL 2.53952 ms
GL 2.54054 ms
GL 2.54566 ms
GL 2.54976 ms
GL 2.55078 ms
GL 2.54976 ms
GL 2.54771 ms
GL 2.54566 ms
GL 2.54874 ms
GL 2.55386 ms
GL 2.54566 ms
GL 2.55181 ms
GL 2.54157 ms
GL 2.54874 ms
GL 2.54669 ms
GL 2.54669 ms
GL 2.54566 ms
GL 2.54669 ms
GL 2.54669 ms
GL 2.55078 ms
GL 2.54874 ms
GL 2.54771 ms
GL 2.54362 ms
GL 2.54874 ms
GL 2.54976 ms
GL 2.54874 ms
GL 2.54259 ms
GL 2.54566 ms
GL 2.54464 ms
GL 2.55181 ms
GL 2.54669 ms
GL 2.54976 ms
GL 2.54771 ms
GL 2.54669 ms
GL 2.54464 ms
GL 2.54771 ms
GL 2.54566 ms
GL 2.54874 ms
GL 2.55181 ms
GL 2.54874 ms
GL 2.54771 ms
GL 2.54566 ms
GL 2.54874 ms
GL 2.54976 ms
GL 2.54259 ms
GL 2.54464 ms
GL 2.55078 ms
GL 2.54976 ms
GL 2.54874 ms
GL 2.54771 ms
GL 2.54566 ms
GL 2.54771 ms
GL 2.54874 ms
GL 2.54464 ms
GL 2.54464 ms
GL 2.54362 ms
GL 2.54874 ms
GL 2.54362 ms
GL 2.54874 ms
GL 2.54874 ms
GL 2.54874 ms
GL 2.55181 ms
GL 2.54566 ms
GL 2.55181 ms
GL 2.54259 ms
GL 2.54669 ms
GL 2.54976 ms
GL 2.54566 ms
GL 2.55078 ms
GL 2.54362 ms
GL 2.54464 ms
GL 2.54874 ms
GL 2.54771 ms
GL 2.54464 ms
GL 2.54464 ms
GL 2.54771 ms
GL 2.54259 ms
GL 2.54669 ms
GL 2.54566 ms
GL 2.54464 ms
GL 2.54976 ms
GL 2.55078 ms
GL 2.54157 ms
GL 2.54566 ms
GL 2.54874 ms
GL 2.54771 ms
GL 2.54771 ms
GL 2.54771 ms
GL 2.54566 ms
GL 2.54362 ms
GL 2.54874 ms
GL 2.55181 ms
GL 2.54669 ms
GL 2.54874 ms
GL 2.54976 ms
GL 2.55078 ms
GL 2.54874 ms
GL 2.54669 ms
GL 2.54874 ms
GL 2.54566 ms
GL 2.54669 ms
GL 2.54771 ms
GL 2.54874 ms
GL 2.54771 ms
GL 2.54669 ms
GL 2.54464 ms
GL 2.54976 ms
GL 2.54362 ms
GL 2.54874 ms
GL 2.54976 ms
GL 2.54771 ms
GL 2.54771 ms
GL 2.54874 ms
GL 2.54669 ms
GL 2.54259 ms
GL 2.55386 ms
GL 2.54771 ms
GL 2.54874 ms
GL 2.54464 ms
GL 2.54669 ms
GL 2.54669 ms
GL 2.54566 ms
GL 2.54771 ms
GL 2.54669 ms
GL 2.54771 ms
GL 2.54976 ms
GL 2.54464 ms
GL 2.54874 ms
GL 2.54771 ms
GL 2.54362 ms
GL 2.55181 ms
GL 2.54566 ms
GL 2.54464 ms
GL 2.54976 ms
GL 2.54771 ms
GL 2.54464 ms
GL 2.54669 ms
GL 2.54976 ms
GL 2.54874 ms
GL 2.54157 ms
GL 2.54464 ms
GL 2.54464 ms
GL 2.54874 ms
GL 2.54566 ms
GL 2.54771 ms
GL 2.54157 ms
GL 2.54874 ms
GL 2.55181 ms
GL 2.54566 ms
GL 2.54771 ms
GL 2.55488 ms
GL 2.54771 ms
GL 2.54771 ms
GL 2.54976 ms
GL 2.54669 ms
GL 2.54464 ms
GL 2.54259 ms
GL 2.54874 ms
GL 2.55078 ms
GL 2.54771 ms
GL 2.54976 ms
GL 2.54566 ms
GL 2.54976 ms
GL 2.54566 ms
GL 2.54771 ms
GL 2.54464 ms
GL 2.55283 ms
GL 2.54566 ms
GL 2.54669 ms
GL 2.54464 ms
GL 2.54566 ms
GL 2.54976 ms
GL 2.54669 ms
GL 2.54874 ms
GL 2.54464 ms
GL 2.54874 ms
GL 2.55181 ms
GL 2.54669 ms
GL 2.54669 ms
GL 2.54362 ms
GL 2.54566 ms
GL 2.54669 ms
GL 2.54976 ms
GL 2.54669 ms
GL 2.54566 ms
GL 2.54874 ms
GL 2.54874 ms
GL 2.55181 ms
GL 2.54669 ms
GL 2.54771 ms
GL 2.54566 ms
GL 2.54976 ms
GL 2.55078 ms
GL 2.54874 ms
GL 2.54771 ms
GL 2.54259 ms
GL 2.54566 ms
GL 2.54874 ms
GL 2.54464 ms
GL 2.54362 ms
GL 2.55078 ms
GL 2.54566 ms
GL 2.54771 ms
GL 2.54464 ms
GL 2.54669 ms
