Frame: 1: g_rs.camera: 0
Frame: 2: g_rs.camera: 0
[33munity_dummy.cpp[0m[31m (line 87): [0mBefore initialising plamure
[33munity_dummy.cpp[0m[31m (line 90): [0mTrying to register model: ../../assets/Schulgebaeude.bvh
[33mmodel_database.cpp[0m[31m (line 169): [0m0
[33mplamure.cpp[0m[31m (line 1404): [0mBefore initialising plamure
Trying to register new model with id: 0  --: /home/jre/git/plamure/framework/plamure.cpp : 1406 : register_model
[33munity_dummy.cpp[0m[31m (line 93): [0mregistered model with id: 0
1080
Could not retrieve uniform location for uniform: view_projection
[33munity_dummy.cpp[0m[31m (line 103): [0mAfter Init
[33munity_dummy.cpp[0m[31m (line 114): [0mAfter Register Uniform
Creating gpu_context
lamure: context 0 render budget (MB): 1024(42420 nodes)
node size:  25312
lamure: context 0 upload budget (MB): 1024
Render buf size is 1023 MB 
Render buf size is 1023 MB 
Render buf size is 1023 MB 
GL 0.006144 ms
Loaded camera view 'plamure_camera_Schulgebaeude_1'.
Frame: 3: g_rs.camera: 0x5576529f90e0
GL 0 ms
Frame: 4: g_rs.camera: 0x5576529f90e0
GL 0 ms
Frame: 5: g_rs.camera: 0x5576529f90e0
GL 0.001024 ms
Frame: 6: g_rs.camera: 0x5576529f90e0
GL 0.001024 ms
Frame: 7: g_rs.camera: 0x5576529f90e0
GL 234.922 ms
Frame: 8: g_rs.camera: 0x5576529f90e0
GL 0.001024 ms
Frame: 9: g_rs.camera: 0x5576529f90e0
GL 93.6059 ms
GL 0.003072 ms
GL 0.004096 ms
GL 0.002048 ms
GL 0.002048 ms
GL 0.006144 ms
GL 0.003072 ms
GL 0.004096 ms
GL 0.008192 ms
GL 0.006144 ms
GL 0.006144 ms
GL 0.006144 ms
GL 0.007168 ms
GL 0.007168 ms
GL 0.006144 ms
GL 0.011264 ms
GL 0.009216 ms
GL 0.01024 ms
GL 0.009216 ms
GL 0.009216 ms
GL 0.009216 ms
GL 0.009216 ms
GL 0.009216 ms
GL 0.009216 ms
GL 0.016384 ms
GL 0.014336 ms
GL 0.014336 ms
GL 0.014336 ms
GL 0.014336 ms
GL 0.014336 ms
GL 0.01536 ms
GL 0.01536 ms
GL 0.01536 ms
GL 0.01536 ms
GL 0.01536 ms
GL 0.014336 ms
GL 0.014336 ms
GL 0.014336 ms
GL 0.01536 ms
GL 0.014336 ms
GL 0.014336 ms
GL 0.01536 ms
GL 0.014336 ms
GL 0.01536 ms
GL 0.014336 ms
GL 0.013312 ms
GL 0.029696 ms
GL 0.026624 ms
GL 0.0256 ms
GL 0.026624 ms
GL 0.026624 ms
GL 0.027648 ms
GL 0.026624 ms
GL 0.027648 ms
GL 0.026624 ms
GL 0.026624 ms
GL 0.027648 ms
GL 0.026624 ms
GL 0.026624 ms
GL 0.026624 ms
GL 0.026624 ms
GL 0.026624 ms
GL 0.026624 ms
GL 0.026624 ms
GL 0.049152 ms
GL 0.047104 ms
GL 0.048128 ms
GL 0.047104 ms
GL 0.048128 ms
GL 0.047104 ms
GL 0.047104 ms
GL 0.047104 ms
GL 0.048128 ms
GL 0.048128 ms
GL 0.048128 ms
GL 0.047104 ms
GL 0.047104 ms
GL 0.047104 ms
GL 0.04608 ms
GL 0.048128 ms
GL 0.048128 ms
GL 0.04608 ms
GL 0.04608 ms
GL 0.047104 ms
GL 0.048128 ms
GL 0.04608 ms
GL 0.047104 ms
GL 0.047104 ms
GL 0.047104 ms
GL 0.047104 ms
GL 0.04608 ms
GL 0.047104 ms
GL 0.048128 ms
GL 0.047104 ms
GL 0.075776 ms
GL 0.073728 ms
GL 0.0768 ms
GL 0.075776 ms
GL 0.0768 ms
GL 0.0768 ms
GL 0.074752 ms
GL 0.0768 ms
GL 0.072704 ms
GL 0.07168 ms
GL 0.070656 ms
GL 0.07168 ms
GL 0.072704 ms
GL 0.070656 ms
GL 0.07168 ms
GL 0.07168 ms
GL 0.07168 ms
GL 0.072704 ms
GL 0.073728 ms
GL 0.07168 ms
GL 0.070656 ms
GL 0.070656 ms
GL 0.07168 ms
GL 0.072704 ms
GL 0.070656 ms
GL 0.072704 ms
GL 0.070656 ms
GL 0.072704 ms
GL 0.072704 ms
GL 0.073728 ms
GL 0.07168 ms
GL 0.07168 ms
GL 0.07168 ms
GL 0.072704 ms
GL 0.07168 ms
GL 0.07168 ms
GL 0.07168 ms
GL 0.07168 ms
GL 0.073728 ms
GL 0.070656 ms
GL 0.11776 ms
GL 0.116736 ms
GL 0.116736 ms
GL 0.116736 ms
GL 0.118784 ms
GL 0.120832 ms
GL 0.11776 ms
GL 0.11776 ms
GL 0.116736 ms
GL 0.118784 ms
GL 0.115712 ms
GL 0.11776 ms
GL 0.115712 ms
GL 0.115712 ms
GL 0.114688 ms
GL 0.116736 ms
GL 0.11776 ms
GL 0.11776 ms
GL 0.11776 ms
GL 0.11776 ms
GL 0.116736 ms
GL 0.116736 ms
GL 0.11776 ms
GL 0.115712 ms
GL 0.116736 ms
GL 0.116736 ms
GL 0.116736 ms
GL 0.116736 ms
GL 0.11776 ms
GL 0.11776 ms
GL 0.116736 ms
GL 0.11776 ms
GL 0.118784 ms
GL 0.11776 ms
GL 0.11776 ms
GL 0.114688 ms
GL 0.116736 ms
GL 0.11776 ms
GL 0.116736 ms
GL 0.11776 ms
GL 0.116736 ms
GL 0.116736 ms
GL 0.118784 ms
GL 0.118784 ms
GL 0.116736 ms
GL 0.11776 ms
GL 0.118784 ms
GL 0.118784 ms
GL 0.118784 ms
GL 0.11776 ms
GL 0.116736 ms
GL 0.11776 ms
GL 0.118784 ms
GL 0.120832 ms
GL 0.119808 ms
GL 0.11776 ms
GL 0.11776 ms
GL 0.119808 ms
GL 0.116736 ms
GL 0.118784 ms
GL 0.118784 ms
GL 0.11776 ms
GL 0.11776 ms
GL 0.11776 ms
GL 0.116736 ms
GL 0.118784 ms
GL 0.118784 ms
GL 0.11776 ms
GL 0.11776 ms
GL 0.19968 ms
GL 0.195584 ms
GL 0.193536 ms
GL 0.196608 ms
GL 0.196608 ms
GL 0.195584 ms
GL 0.192512 ms
GL 0.19456 ms
GL 0.196608 ms
GL 0.196608 ms
GL 0.193536 ms
GL 0.193536 ms
GL 0.195584 ms
GL 0.195584 ms
GL 0.196608 ms
GL 0.195584 ms
GL 0.196608 ms
GL 0.197632 ms
GL 0.195584 ms
GL 0.195584 ms
GL 0.19456 ms
GL 0.196608 ms
GL 0.195584 ms
GL 0.19456 ms
GL 0.195584 ms
GL 0.196608 ms
GL 0.196608 ms
GL 0.195584 ms
GL 0.19456 ms
GL 0.195584 ms
GL 0.196608 ms
GL 0.195584 ms
GL 0.19456 ms
GL 0.19456 ms
GL 0.196608 ms
GL 0.195584 ms
GL 0.19456 ms
GL 0.19456 ms
GL 0.196608 ms
GL 0.19456 ms
GL 0.19456 ms
GL 0.19456 ms
GL 0.195584 ms
GL 0.19456 ms
GL 0.19456 ms
GL 0.193536 ms
GL 0.19456 ms
GL 0.19456 ms
GL 0.193536 ms
GL 0.193536 ms
GL 0.19456 ms
GL 0.195584 ms
GL 0.19456 ms
GL 0.195584 ms
GL 0.19456 ms
GL 0.195584 ms
GL 0.196608 ms
GL 0.19456 ms
GL 0.192512 ms
GL 0.196608 ms
GL 0.19456 ms
GL 0.19456 ms
GL 0.19456 ms
GL 0.195584 ms
GL 0.196608 ms
GL 0.193536 ms
GL 0.19456 ms
GL 0.19456 ms
GL 0.196608 ms
GL 0.195584 ms
GL 0.192512 ms
GL 0.19456 ms
GL 0.195584 ms
GL 0.19456 ms
GL 0.193536 ms
GL 0.19456 ms
GL 0.19456 ms
GL 0.196608 ms
GL 0.195584 ms
GL 0.19456 ms
GL 0.193536 ms
GL 0.195584 ms
GL 0.192512 ms
GL 0.19456 ms
GL 0.19456 ms
GL 0.19456 ms
GL 0.19456 ms
GL 0.19456 ms
GL 0.193536 ms
GL 0.19456 ms
GL 0.196608 ms
GL 0.195584 ms
GL 0.19456 ms
GL 0.193536 ms
GL 0.19456 ms
GL 0.19456 ms
GL 0.193536 ms
GL 0.19456 ms
GL 0.19456 ms
GL 0.193536 ms
GL 0.193536 ms
GL 0.195584 ms
GL 0.196608 ms
GL 0.19456 ms
GL 0.19456 ms
GL 0.19456 ms
GL 0.352256 ms
GL 0.351232 ms
GL 0.350208 ms
GL 0.350208 ms
GL 0.349184 ms
GL 0.349184 ms
GL 0.349184 ms
GL 0.34816 ms
GL 0.349184 ms
GL 0.349184 ms
GL 0.349184 ms
GL 0.350208 ms
GL 0.349184 ms
GL 0.349184 ms
GL 0.349184 ms
GL 0.350208 ms
GL 0.34816 ms
GL 0.349184 ms
GL 0.349184 ms
GL 0.350208 ms
GL 0.34816 ms
GL 0.349184 ms
GL 0.350208 ms
GL 0.350208 ms
GL 0.351232 ms
GL 0.351232 ms
GL 0.350208 ms
GL 0.352256 ms
GL 0.347136 ms
GL 0.349184 ms
GL 0.34816 ms
GL 0.34816 ms
GL 0.350208 ms
GL 0.34816 ms
GL 0.349184 ms
GL 0.351232 ms
GL 0.350208 ms
GL 0.349184 ms
GL 0.349184 ms
GL 0.350208 ms
GL 0.350208 ms
GL 0.34816 ms
GL 0.34816 ms
GL 0.349184 ms
GL 0.350208 ms
GL 0.34816 ms
GL 0.349184 ms
GL 0.349184 ms
GL 0.349184 ms
GL 0.347136 ms
GL 0.349184 ms
GL 0.34816 ms
GL 0.34816 ms
GL 0.349184 ms
GL 0.34816 ms
GL 0.349184 ms
GL 0.34816 ms
GL 0.349184 ms
GL 0.349184 ms
GL 0.351232 ms
GL 0.349184 ms
GL 0.349184 ms
GL 0.349184 ms
GL 0.347136 ms
GL 0.349184 ms
GL 0.350208 ms
GL 0.349184 ms
GL 0.349184 ms
GL 0.349184 ms
GL 0.352256 ms
GL 0.350208 ms
GL 0.34816 ms
GL 0.349184 ms
GL 0.349184 ms
GL 0.350208 ms
GL 0.349184 ms
GL 0.349184 ms
GL 0.351232 ms
GL 0.347136 ms
GL 0.349184 ms
GL 0.349184 ms
GL 0.350208 ms
GL 0.349184 ms
GL 0.349184 ms
GL 0.349184 ms
GL 0.350208 ms
GL 0.349184 ms
GL 0.350208 ms
GL 0.350208 ms
GL 0.34816 ms
GL 0.349184 ms
GL 0.34816 ms
GL 0.349184 ms
GL 0.349184 ms
GL 0.349184 ms
GL 0.349184 ms
GL 0.34816 ms
GL 0.350208 ms
GL 0.349184 ms
GL 0.34816 ms
GL 0.349184 ms
GL 0.350208 ms
GL 0.350208 ms
GL 0.349184 ms
GL 0.34816 ms
